osm_id,code,fclass,name,latitude,longitude
"3950002848",2082,school,SD Negeri 2 Campang Raya,-5.407,105.297
"3950002850",2082,school,SMP Negeri 31 Bandar Lampung,-5.406,105.302
"3952995116",2501,supermarket,Giant Express,-5.399,105.212
"3952995117",2511,convenience,Alfamart,-5.399,105.211
"3952995118",2082,school,SD Negeri 1 Beringin Jaya,-5.399,105.206
"3952995119",2082,school,SMP Negeri 14 Bandar Lampung,-5.399,105.207
"3952995707",2082,school,SD Negeri 1 Sumber Agung,-5.416,105.187
"3952995943",2082,school,Madrasah Tsanawiyah Nurul Hikmah,-5.430,105.209
"3952996037",2204,park,Bumi Kedaton Resort,-5.436,105.223
"3952996062",2204,park,Satwa Wahana & Wisata Bumi Kedaton,-5.435,105.226
"3952996075",2204,park,Batu Putu,-5.435,105.227
"3952996301",2083,kindergarten,PAUD Nurul Islam,-5.448,105.269
"3953009757",2082,school,SD Negeri 1 Keteguhan,-5.459,105.253
"3965235383",2723,monument,Simpang MP,-5.012,105.406
"3965586554",2723,monument,Catur Muka,-4.883,105.378
"3967904001",2082,school,SMA N 1 Kota Gajah,-4.983,105.330
"3967904794",2082,school,SMA N 3 Metro,-5.101,105.276
"3969487665",2301,restaurant,,3.200,98.506
"3969487666",2302,fast_food,,3.194,98.509
"3979540537",2110,hospital,Rumah Sakit Petala Bumi,0.529,101.457
"3981464754",2301,restaurant,Freddies,5.891,95.341
"3981473566",2602,atm,ATM,5.854,95.318
"3981475700",2301,restaurant,Casa Nemo,5.889,95.343
"3981476608",2721,attraction,Monkey forest,5.839,95.282
"3981558735",2721,attraction,Elephant camp,3.696,98.069
"3982030524",2301,restaurant,,3.686,98.075
"3982030525",2721,attraction,Elephant wash riding & river,3.686,98.075
"3982046473",2602,atm,,3.494,98.184
"3982046474",2501,supermarket,,3.495,98.184
"3982075769",2404,guesthouse,Hot Chilli,2.671,98.852
"3982085299",2742,viewpoint,,2.561,98.897
"3982110758",2501,supermarket,,3.020,99.085
"3982154039",2602,atm,BRI,5.873,95.256
"3982210054",2721,attraction,PLTD Apung Entrance,5.546,95.306
"3982212381",2602,atm,ATM,5.557,95.319
"3982212382",2602,atm,ATM,5.556,95.321
"3982212383",2501,supermarket,,5.558,95.321
"3984941968",2082,school,SMP YPITR,-3.748,103.802
"3985060957",2082,school,SDN 19 Lawang Kidul,-3.748,103.809
"3985060958",2082,school,SDN 17 Lawang Kidul,-3.751,103.811
"3985060959",2082,school,SDN 12 Lawang Kidul,-3.753,103.807
"3985060963",2082,school,SMP Muhammadiyyah Tanjung Enim,-3.752,103.796
"3985060965",2082,school,SMK PTBA,-3.763,103.795
"3985060966",2082,school,SMPN 1 Lawang Kidul,-3.763,103.796
"3985060967",2082,school,SMA PTBA,-3.762,103.797
"3985060968",2082,school,SDN 10 Lawang Kidul,-3.763,103.795
"3985060969",2082,school,SDN 8 Lawang Kidul,-3.761,103.795
"3985060970",2602,atm,ATM Bank Sumsel Babel,-3.751,103.796
"3985060971",2602,atm,ATM Bank BNI 46,-3.751,103.796
"3985060972",2602,atm,ATM Mandiri,-3.751,103.796
"3985060973",2110,hospital,Puskesmas Tanjung Enim,-3.750,103.796
"3987615505",2110,hospital,Rumah Sakit Datu Beru,4.636,96.852
"3988073812",2082,school,SDN 2 Lawang Kidul,-3.749,103.796
"3988073813",2082,school,SDN 1 Lawang Kidul,-3.748,103.796
"3988073814",2082,school,SDN 3 Lawang Kidul,-3.748,103.796
"3988073815",2082,school,SDN 6 Lawang Kidul,-3.748,103.796
"3988073816",2082,school,SMP Bina Mulya,-3.749,103.796
"3988449605",2082,school,SMP Sukacita,-3.747,103.797
"3988449611",2082,school,SDN 15 Lawang Kidul,-3.747,103.804
"3988470048",2082,school,SMK Mutiara,-3.756,103.808
"3988470055",2082,school,SMK Bina Mulya,-3.746,103.801
"3988607450",2082,school,TK Antrasita,-3.758,103.790
"3991394930",2253,swimming_pool,Kolam Renang PLN,-3.739,103.802
"3991436556",2082,school,SDN 26 Lawang Kidul,-3.767,103.811
"3991437308",2082,school,SDN 24 Lawang Kidul,-3.772,103.803
"3991437309",2082,school,SDN 21 Lawang Kidul,-3.772,103.803
"3991445604",2082,school,SDN 25 Lawang Kidul,-3.776,103.799
"3991445605",2082,school,SDN 5 Lawang Kidul,-3.753,103.797
"3991445606",2082,school,SDN 4 Lawang Kidul,-3.747,103.804
"3991445607",2082,school,SDN 7 Lawang Kidul,-3.761,103.795
"3991445608",2082,school,SDN 23 Lawang Kidul,-3.761,103.796
"3993143225",2568,laundry,Laundry Bunda,-3.750,103.809
"3993143231",2501,supermarket,Putra Kembar,-3.751,103.806
"3993143232",2501,supermarket,Indomaret Tegal Rejo,-3.749,103.807
"3993171358",2082,school,SDN 16 Lawang Kidul,-3.768,103.793
"3993171359",2501,supermarket,Indomaret Karang Asem,-3.768,103.794
"3993255848",2602,atm,BRI,-4.523,105.089
"3998802968",2602,atm,ATM BANK BENGKULU,-3.769,102.271
"3998826942",2602,atm,ATM BRI,-3.790,102.252
"3998837735",2602,atm,ATM Muamalat,-3.816,102.283
"3999360160",2602,atm,ATM MANDIRI,-3.827,102.303
"3999360161",2602,atm,ATM Muamalat,-3.827,102.303
"3999361105",2602,atm,ATM BNI,-3.834,102.313
"3999361106",2602,atm,ATM Muamalat,-3.834,102.313
"3999361107",2602,atm,ATM MANDIRI,-3.834,102.313
"3999366157",2602,atm,ATM BNI,-3.843,102.322
"4000103050",2082,school,SDN 13 Lawang Kidul,-3.760,103.797
"4000103051",2082,school,SDN 18 Lawang Kidul,-3.762,103.801
"4012099913",2602,atm,ATM BRI,-3.888,102.316
"4012099914",2602,atm,ATM BRI,-3.886,102.316
"4012105621",2602,atm,ATM BNI,-3.797,102.270
"4012108906",2602,atm,ATM BNI,-3.871,102.312
"4012108907",2602,atm,ATM MANDIRI,-3.871,102.312
"4012182872",2721,attraction,Taman Getsemani,2.693,98.818
"4012203605",2721,attraction,Pantai Sibolazi,2.748,98.751
"4012637421",2721,attraction,Pelabuhan Simanindo,2.754,98.746
"4012675405",2721,attraction,Pantai Batu Hoda,2.760,98.725
"4012691760",2721,attraction,Tugu Jala Uden,2.678,98.691
"4012695775",2721,attraction,Huta Raja,2.664,98.689
"4012806071",2721,attraction,Batu Sawan,2.590,98.647
"4012826890",2721,attraction,Batu Parhusipan Si Boru Pareme,2.588,98.633
"4014231882",2721,attraction,Kubah Lava Dasirik,2.591,98.630
"4014232253",2721,attraction,Batu Hobon,2.590,98.629
"4014240935",2721,attraction,Hotspring,2.619,98.674
"4014240949",2721,attraction,Tano Ponggol,2.611,98.692
"4014241365",2721,attraction,Sopo Guru Tatea Bulan,2.592,98.631
"4014267121",2721,attraction,Open Stage,2.609,98.697
"4014270051",2721,attraction,Pantai Ancol,2.606,98.695
"4016487455",2721,attraction,Goa Maria,2.492,98.809
"4016501340",2721,attraction,Batu Guru,2.435,98.916
"4016528927",2721,attraction,Latihan Paralayang,2.618,98.871
"4017464295",2602,atm,ATM BNI,-3.828,102.313
"4020882022",2082,school,TK PKK,-4.899,105.189
"4020941634",2602,atm,ATM MANDIRI,-3.818,102.303
"4024125659",2404,guesthouse,,-2.969,104.737
"4032392363",2401,hotel,Hotel Grand Mempura,0.773,102.055
"4034951894",2082,school,SMPN 2 Lawang Kidul,-3.762,103.808
"4035824226",2721,attraction,Pulau Malau,2.758,98.744
"4036218720",2082,school,PAUD AL-FATTAH,-3.345,104.866
"4039098326",2082,school,SDN 21 IV angkek,-0.287,100.402
"4039370650",2401,hotel,Hotel Sehati,3.493,98.603
"4040105309",2602,atm,ATM BRI,-3.761,102.272
"4040110991",2602,atm,ATM BRI,-3.789,102.308
"4040111183",2602,atm,ATM BNI,-3.817,102.310
"4040117570",2602,atm,ATM MANDIRI,-3.838,102.305
"4040571010",2082,school,SMPN 3 Penukal,-3.165,104.018
"4040571072",2082,school,SMPN 4 Penukal,-3.228,104.114
"4040571091",2082,school,SMPN 2 Penukal,-3.222,104.070
"4042802680",2005,post_office,Kantor Pos Bakongan,2.923,97.483
"4042802740",2001,police,Polsek Bakongan,2.923,97.483
"4043826806",2602,atm,ATM BANK BENGKULU,-3.793,102.260
"4043826807",2602,atm,ATM BTN,-3.792,102.263
"4044986568",2301,restaurant,Rumoh Aceh Caffee,5.583,95.352
"4045519611",2602,atm,ATM BNI,-3.830,102.301
"4052751820",2501,supermarket,Citra Swalayan Sungai Balang,-0.945,100.436
"4052775563",2252,pitch,Lapangan Bola Cengkeh,-0.953,100.416
"4052799503",2111,clinic,Puskesmas Lubuk Kilangan,-0.950,100.445
"4052808524",2252,pitch,Lapangan Bola Ulu Gadut,-0.948,100.455
"4059087331",2301,restaurant,Wong Solo,5.574,95.361
"4059087333",2511,convenience,Mini Market,5.573,95.365
"4059087334",2402,motel,Mulia,5.572,95.366
"4059087336",2301,restaurant,Asia Utama,5.572,95.365
"4059087337",2303,cafe,Zakir Kopi,5.574,95.362
"4059087338",2511,convenience,Mini Market,5.574,95.362
"4059087339",2511,convenience,Mini Market,5.574,95.362
"4059087340",2511,convenience,Mini Market,5.574,95.362
"4059117955",2601,bank,Bank Aceh,5.573,95.366
"4059117956",2601,bank,bank mandiri Syariah KCP Aceh - Darussalam,5.572,95.365
"4059117957",2601,bank,Bank BRI unit Darussalam,5.572,95.365
"4059117958",2602,atm,ATM Center,5.574,95.362
"4061669039",2401,hotel,Hotel Meuligou,4.144,96.126
"4062166898",2602,atm,ATM BRI,-3.759,102.296
"4062176450",2602,atm,ATM BERSAMA,-3.759,102.296
"4062176451",2602,atm,LINK,-3.759,102.296
"4062176452",2602,atm,PRIMA,-3.759,102.296
"4062176453",2602,atm,MEPS,-3.759,102.296
"4062176454",2602,atm,Cirrus,-3.759,102.296
"4062231796",2602,atm,ATM BERSAMA,-3.760,102.272
"4062231797",2602,atm,LINK,-3.760,102.272
"4062231799",2602,atm,MEPS,-3.760,102.272
"4062231800",2602,atm,Cirrus,-3.760,102.272
"4070124058",2602,atm,ATM BERSAMA,-3.761,102.272
"4070124059",2602,atm,Cirrus,-3.761,102.272
"4070124060",2602,atm,LINK,-3.761,102.272
"4070124061",2602,atm,PRIMA,-3.761,102.272
"4071664260",2602,atm,Cirrus,-3.766,102.270
"4071664261",2602,atm,LINK,-3.766,102.270
"4071664262",2602,atm,ATM BERSAMA,-3.766,102.270
"4071664263",2602,atm,PRIMA,-3.766,102.270
"4071664264",2602,atm,VISA,-3.766,102.270
"4071668356",2602,atm,MasterCard,-3.766,102.270
"4071686921",2602,atm,ATM BERSAMA,-3.766,102.270
"4071691062",2602,atm,LINK,-3.766,102.270
"4071691063",2602,atm,Cirrus,-3.766,102.270
"4071691064",2602,atm,MasterCard,-3.766,102.270
"4071691065",2602,atm,VISA,-3.766,102.270
"4071698159",2602,atm,ATM BCA,-3.766,102.269
"4071701658",2602,atm,Cirrus,-3.766,102.269
"4071701659",2602,atm,MasterCard,-3.766,102.269
"4071701660",2602,atm,PRIMA,-3.766,102.269
"4071701661",2602,atm,VISA,-3.766,102.269
"4071702280",2602,atm,ATM BERSAMA,-3.766,102.269
"4071702281",2602,atm,MasterCard,-3.766,102.269
"4071702282",2602,atm,VISA,-3.766,102.269
"4071714307",2602,atm,Cirrus,-3.767,102.270
"4071714308",2602,atm,MasterCard,-3.767,102.270
"4071714309",2602,atm,PRIMA,-3.767,102.270
"4071714310",2602,atm,VISA,-3.767,102.270
"4071725100",2602,atm,Cirrus,-3.761,102.272
"4071725101",2602,atm,MEPS,-3.761,102.272
"4071726213",2602,atm,ATM BERSAMA,-3.767,102.270
"4071726214",2602,atm,LINK,-3.767,102.270
"4071726215",2602,atm,PRIMA,-3.767,102.270
"4071726216",2602,atm,MEPS,-3.767,102.270
"4071726217",2602,atm,Cirrus,-3.767,102.270
"4071739214",2602,atm,ATM BERSAMA,-3.766,102.270
"4071739215",2602,atm,PRIMA,-3.766,102.270
"4082505313",2303,cafe,Bakso Mas Tom,-0.293,100.408
"4082505410",2082,school,SDN Balai Limo,-0.286,100.407
"4086825593",2951,comms_tower,Tower,3.431,98.603
"4086827699",2951,comms_tower,Tower,3.431,98.604
"4086828561",2951,comms_tower,Tower 3,3.431,98.603
"4086836487",2001,police,Pos Kehutanan,3.452,98.604
"4095238279",2601,bank,Bank Aceh Cabang Lhokseumawe,5.179,97.148
"4096724710",2422,camp_site,Bumi Perkemahan Pramuka Sibolangit,3.283,98.538
"4099151315",2303,cafe,Queen Cafe,-0.916,100.462
"4100868490",2301,restaurant,Acia Ikan Bakar,1.142,104.011
"4100868491",2511,convenience,Convenience Store,1.188,104.095
"4100880790",2301,restaurant,J.Co Doughnuts,1.101,104.037
"4100880791",2301,restaurant,Setia Budi Seafood Restaurant,1.195,104.086
"4100880989",2601,bank,OCBC NISP,1.125,104.030
"4100881189",2514,chemist,Indo Thai Massage,1.148,104.014
"4100881190",2602,atm,,1.188,104.095
"4100884389",2303,cafe,Sunny Coffee Shop,1.188,104.095
"4104796189",2901,toilet,,1.188,104.095
"4104796389",2901,toilet,,1.188,104.094
"4108978493",2005,post_office,Pos Indonesia,1.155,104.127
"4113263178",2721,attraction,Pantai Pasi Putih Parbaba,2.696,98.690
"4113494315",2721,attraction,Pantai Situngkir,2.703,98.690
"4127986792",2301,restaurant,Sonia's restaurant,-0.134,100.007
"4144304693",2301,restaurant,Golden Fish Restaurant,0.979,104.055
"4144305391",2742,viewpoint,Barelang Bridge Viewpoint,0.983,104.041
"4146177017",2012,community_centre,Gedung Serbaguna PT. Pusri,-2.971,104.799
"4173977985",2511,convenience,Indomaret,3.199,98.505
"4173977986",2301,restaurant,Monalisa Restaurant,3.189,98.502
"4173977987",2301,restaurant,,3.188,98.502
"4173978394",2301,restaurant,,3.192,98.502
"4173978396",2301,restaurant,,3.193,98.501
"4173978397",2742,viewpoint,,3.193,98.502
"4173978399",2742,viewpoint,,3.193,98.501
"4175058900",2084,college,Akademi Komunitas Siak,0.798,102.028
"4177208908",2252,pitch,Lapangan Volly,0.484,101.402
"4177936797",2303,cafe,Cafe Teja (Tepi Jalan),0.520,101.457
"4177950691",2110,hospital,RSIA Zainab,0.514,101.455
"4177958059",2301,restaurant,Selera Rasa (SR),0.510,101.459
"4178000689",2101,pharmacy,Apotek Kimia Farma,0.524,101.442
"4180056745",2001,police,Pos Polisi Simpang SKA,0.501,101.420
"4180061353",2511,convenience,Indomaret,0.481,101.407
"4180069147",2511,convenience,Alfamart,0.489,101.406
"4180069411",2303,cafe,Rumah Juice,0.477,101.407
"4180073530",2404,guesthouse,Rumah M. Rizqi Muttaqin,0.480,101.401
"4181526703",2950,tower,,-0.071,100.698
"4182117213",2405,hostel,Wisma 32,-0.929,100.354
"4182223389",2110,hospital,Laboratorium Klinik Pramita,-0.943,100.357
"4185068908",2302,fast_food,Abah Burger,0.523,101.438
"4185697906",2601,bank,Bank BTN,0.465,101.390
"4187470490",2404,guesthouse,Amir Hamza 123,3.605,98.646
"4187626026",2601,bank,Bank BNI Harapan Raya,0.500,101.472
"4189084020",2401,hotel,Citismart,0.530,101.448
"4189886487",2252,pitch,Lapangan Bola Perumahan Sekuntum,0.490,101.404
"4191035412",2301,restaurant,Warung Europa,1.113,104.134
"4191161670",2601,bank,Bank Mestika,0.499,101.465
"4191165205",2511,convenience,Indomaret,0.499,101.465
"4191167910",2301,restaurant,Soto Minang Baroda,0.500,101.458
"4191762782",2568,laundry,QZ Loundri,0.458,101.377
"4193484231",2302,fast_food,Bakso Gendem Merem,0.463,101.396
"4193520842",2601,bank,ATM BNI swalayan Idaman,0.453,101.392
"4194508932",2110,hospital,rumah sakit mesra,0.440,101.452
"4194511555",2081,university,gedung pascasarjana universitas islam riau,0.444,101.454
"4194511715",2501,supermarket,Intan swalayan,0.443,101.457
"4194535122",2301,restaurant,Gobah Indah,0.510,101.459
"4194773240",2515,bookshop,Toko Buku Al-Muntaz,0.460,101.360
"4194850315",2009,courthouse,Rumah Dessy,0.433,101.402
"4195099558",2082,school,SMP N 2 Rengat,-0.369,102.531
"4195109794",2082,school,SMA Negeri 1 Rengat,-0.370,102.524
"4195114489",2082,school,SDN 016,-0.370,102.527
"4195114490",2082,school,SMA PGRI Rengat,-0.369,102.533
"4195119758",2303,cafe,Cafe ubur-ubur,-0.370,102.533
"4195124289",2303,cafe,Cafe lyly,-0.370,102.536
"4195127337",2204,park,Taman Kota,-0.378,102.551
"4195404543",2501,supermarket,PESONA swalayan,0.468,101.367
"4196343134",2301,restaurant,Kantin UIN SUSKA,0.469,101.355
"4196624405",2501,supermarket,SUN SWALAYAN,0.469,101.366
"4196639718",2082,school,SMKN 7 PEKANBARU,0.575,101.430
"4198292413",2082,school,SDN 14 kampuang baru,-0.454,100.596
"4198296638",2082,school,SMA Muhamadiyah Batusangkar,-0.453,100.594
"4198298473",2511,convenience,Indomaret,0.464,101.368
"4198312488",2301,restaurant,Rumah Makan Sederhana,0.464,101.367
"4198318189",2511,convenience,Alfamart,0.463,101.366
"4198322256",2601,bank,Bank BRI,0.561,101.441
"4198332124",2601,bank,Bank BNI cabang Rumbai,0.560,101.433
"4198372881",2511,convenience,Indomaret,0.470,101.369
"4198373756",2303,cafe,TSJ Cafe,0.341,101.018
"4198377067",2501,supermarket,Malaya Mart,0.342,101.018
"4198377379",2301,restaurant,Wrung Gopek,0.471,101.367
"4198378504",2404,guesthouse,Kos Oren's,0.471,101.366
"4198378997",2082,school,SMK Negeri 1 Bangkinang,0.317,101.035
"4198379206",2302,fast_food,Mansur Hot Burger,0.569,101.444
"4198381543",2082,school,MTsN 1 Selatpanjang,1.009,102.713
"4198387798",2511,convenience,Alfamart,0.571,101.449
"4198389489",2501,supermarket,Hobbi Pancing,0.569,101.448
"4198389555",2501,supermarket,Toko Harian Tisman,0.569,101.448
"4198400334",2501,supermarket,Kedai Harian Sutan Mudo,0.569,101.448
"4198407477",2205,playground,TK Adhiyaksa,1.013,102.709
"4198414898",2301,restaurant,Ampera 8000,0.571,101.448
"4198415220",2501,supermarket,Apotek Aziz Farma,0.571,101.448
"4198420822",2110,hospital,Apotek Andalan,0.566,101.448
"4198826989",2084,college,STMIK Amik Riau,0.456,101.402
"4199830991",2301,restaurant,Sop Tunjang Dwi,-0.345,102.331
"4200042500",2511,convenience,Indormaret,0.569,101.419
"4200077315",2541,car_dealership,Reza Motor 1,0.521,101.420
"4200080189",2541,car_dealership,Reza motor 3,0.516,101.420
"4200093245",2082,school,SDN 150 Pekanbaru,0.582,101.423
"4200347243",2301,restaurant,Rymah Makan Si Tujuh,0.490,101.402
"4200369597",2511,convenience,Indomaret,0.483,101.395
"4200371879",2511,convenience,Alfamart,0.478,101.407
"4200374188",2511,convenience,Indomaret,0.477,101.407
"4201257043",2511,convenience,Alfamart,0.464,101.394
"4201618189",2306,food_court,Open air market,-0.304,100.253
"4201850928",2601,bank,ATM BRI Idaman Swalayan,0.453,101.392
"4201856324",2110,hospital,Puskesmas Rawat Inap Rimba Melintang,1.625,101.036
"4201944289",2301,restaurant,Rumah Makan Mitra Rasa,1.625,101.033
"4202046086",2302,fast_food,Jajanan Bandung,0.536,101.433
"4202048991",2544,furniture_shop,Toko Pak Haji,1.625,101.035
"4202053308",2511,convenience,Indomaret,0.535,101.430
"4202057990",2084,college,SMK N 4 PEKANBARU,0.459,101.402
"4202064891",2542,bicycle_shop,Toko Sepeda Adi,1.626,101.032
"4202065454",2001,police,Polsek Rimba Melintang,1.623,101.036
"4202512243",2511,convenience,Alfamart,0.447,101.425
"4202514856",2511,convenience,Indomaret,0.447,101.425
"4203700126",2253,swimming_pool,Sungai Hijau,0.309,100.997
"4203708389",2084,college,PDTA Hppi,0.330,100.994
"4203721792",2401,hotel,Bangkinang Baru Wisma,0.340,101.022
"4203723642",2110,hospital,BNN Bangkinang,0.346,101.031
"4203866489",2302,fast_food,Donat,0.464,101.381
"4203877291",2253,swimming_pool,Waterboom Gang Sabar,0.464,101.373
"4206525592",2110,hospital,Klinik MUSTAMINDO,0.458,101.355
"4207173916",2301,restaurant,Rumah Soup,0.555,101.434
"4207585417",2511,convenience,Indomaret,0.465,101.371
"4207585418",2303,cafe,Gamma Cafe,0.471,101.366
"4207585419",2601,bank,BRI,0.465,101.371
"4207640761",2301,restaurant,Sumbar Riau,0.449,101.369
"4208682289",2511,convenience,Alfamart,0.468,101.367
"4209024690",2529,beauty_shop,dr. Ratih HOBC,0.444,101.428
"4209040190",2301,restaurant,Warung Pakde,0.506,101.432
"4210173721",2302,fast_food,Mie Ayam Pangsit NIKI ECO,0.568,101.453
"4210241189",2301,restaurant,Tadd's,1.184,104.074
"4210283246",2511,convenience,Mini Market Salsabila,0.433,101.403
"4210287983",2511,convenience,Mini Market Berkah,0.434,101.397
"4210297319",2111,clinic,clinic drg. Ana,0.441,101.391
"4210307197",2303,cafe,Ananda Coffee,0.432,101.404
"4210398912",2511,convenience,,0.450,101.391
"4210425054",2016,market_place,Pasar Rawa Bangun,0.438,101.384
"4210498454",2301,restaurant,Sushi Tei,0.531,101.420
"4210500665",2082,school,Sekolah Darma Yudha,0.531,101.420
"4210502884",2301,restaurant,Ikan Bakar Pak Agus,0.524,101.420
"4210513552",2012,community_centre,Samsung Service Center Pekanbaru,0.525,101.420
"4210708024",2301,restaurant,Rumah Makan Uni Nur,0.464,101.375
"4210809878",2301,restaurant,Bakso Mataram,0.468,101.367
"4210828923",2301,restaurant,Rumah Makan Bungo Tanjuang,0.466,101.367
"4211815995",2301,restaurant,Pecel Lela Arek - Arek Suroboyo,0.465,101.373
"4211817690",2303,cafe,Jamu Crispy Barokah,0.467,101.374
"4211877825",2301,restaurant,Tukang SATE,0.458,101.356
"4211877826",2081,university,Stikes,0.458,101.354
"4211929074",2511,convenience,Indomaret,0.460,101.359
"4211932989",2303,cafe,Bagas Net,0.473,101.368
"4211932990",2501,supermarket,Alfamart Garuda Sakti 2,0.474,101.367
"4211932991",2302,fast_food,Lontong Medan Jalan Kamboja,0.478,101.366
"4212028878",2082,school,BASCA ENGLISH SCHOOL,-1.304,100.515
"4212041389",2301,restaurant,Sukijo Roti,0.568,101.450
"4212045329",2501,supermarket,Maxim Market,0.568,101.450
"4212059589",2082,school,TK Aisyiah III,0.570,101.450
"4212290736",2301,restaurant,Lotek,-1.301,100.511
"4212424363",2511,convenience,Alfamart,0.497,101.375
"4212427513",2561,hairdresser,Pangkas Rambut NONAME,0.487,101.376
"4212442106",2301,restaurant,Bakso Mataram,0.479,101.365
"4212647440",2723,monument,Batu Hitam,0.327,101.021
"4212665147",2302,fast_food,Radja Pizza,0.342,101.018
"4212666699",2303,cafe,Cafe SMAN 1 Bangkinang,0.336,101.021
"4212668101",2001,police,Pos Polisi,0.336,101.020
"4212945272",2301,restaurant,Ampera Bulu Cina,0.469,101.364
"4212959492",2301,restaurant,Warung Korek,0.469,101.364
"4212959495",2301,restaurant,Ampera Satria,0.470,101.362
"4213073410",2303,cafe,krispy house,0.339,101.025
"4213095877",2301,restaurant,satte onggok,0.334,101.007
